dataset,split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,start,end,emotion_code,emotion,erc_target,utterance,dialog_type,marker_gender
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M015,29,M,83.59,86.61,fru,frustrated,True,"I should hope so.  You know, I need that today.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F014,30,F,86.47,94.86,neu,neutral,True,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M016,31,M,92.66,102.9,fru,frustrated,True,"Let me explain to you what the problem is.  My grandfather's remains are in that bag.  And I have to, like, distribute them today.  We're suppose to, you know, throw them out to the sea today.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F015,32,F,100.32,101.98,neu,neutral,True,wow.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F016,33,F,102.94,108.84,neu,neutral,True,"Wow.  Well, that's really important, obviously.  But, um --",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M017,34,M,107.65,113.67,fru,frustrated,True,"Yeah.  I mean, if you have a suggestion, like, it would be great to help me out here.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F017,35,F,112.4,118.19,neu,neutral,True,"Uh- Actually, I don't know that that's legal. Um- it is the issue",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M018,36,M,116.5,119.63,fru,frustrated,True,"Well, I don't care if it's legal.  It's happened.  It's already done.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F018,37,F,118.22,121.62,neu,neutral,True,"Yeah I mean, Your bag might have been confiscated because it's --",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M019,38,M,121.22,124.28,fru,frustrated,True,"Well, could you tell me if it's been confiscated then.",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F019,39,F,122.57,125.37,neu,neutral,True,-- it's a biohazard. so- um,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M020,40,M,124.35,130.44,fru,frustrated,True,"I mean, some information here would be great.  Some help.  Can you, like, type something in and find out?",impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F020,41,F,130.42,134.13,neu,neutral,True,Yeah.  Let me just call security.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M021,42,M,132.65,135.01,fru,frustrated,True,That would be great.  Thank you very much.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_F021,43,F,134.9,136.31,neu,neutral,True,[LAUGHTER] Okay.  Hold on.,impro,M
IEMOCAP,test,Session5,Ses05M_impro05,139,Ses05M_impro05_M022,44,M,135.11,136.31,neu,neutral,True,Thank you,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F000,0,F,3.67,6.57,xxx,unknown,False,"Ryan, what's wrong?",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M000,1,M,10.9,14.86,sad,sad,True,I just got some bad news.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F001,2,F,15.26,17.19,xxx,unknown,False,What?,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M001,3,M,19.96,25.58,sad,sad,True,"My friend, Shotty, passed away.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F002,4,F,25.38,28.02,sad,sad,True,"Oh, I'm so sorry",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M002,5,M,27.46,33.67,sad,sad,True,"The end, he's been sick for awhile.  He had cancer.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F003,6,F,33.17,34.88,sad,sad,True,"Oh, my gosh.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M003,7,M,34.36,45.1,sad,sad,True,"Yeah.  It's just, I never thought it would actually happen, you know? I mean- He's such a fighter and he's always so positive about everything.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M004,8,M,45.11,58.48,sad,sad,True,"You know, he was gonna, and we -- all the way up to the end we were just talking about how- you know all the stuff we were gonna do and, you know.  When he finally kicked this stupid cancer, you know, and we were gonna --",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M005,9,M,58.69,65.68,sad,sad,True,"he wanted to travel, you know.  And he's so talented.  Probably the most talented person I have ever met in my entire life.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F004,10,F,64.25,65.94,sad,sad,True,What did he do?,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M006,11,M,65.7,75.57,sad,sad,True,"He was a designer, you know.  But he did everything. You know, He painted and he- and he did costume design, he did set design, he did lighting, he was --",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M007,12,M,75.58,81.51,sad,sad,True,"he just did everything.  He was literally, literally the most talented guy I have ever met in my entire life.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M008,13,M,81.52,89.96,sad,sad,True,And he's gone now and I  -- I just can't believe it.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F005,14,F,89.56,91.58,sad,sad,True,Yeah.  I'm so sorry.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M009,15,M,91.98,99.61,sad,sad,True,"I mean, one second you think, you know, you're just having a conversation and then --",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M010,16,M,101.01,114.75,sad,sad,True,"you know, sometimes you think you want to make that phone call, or you think you want to tell somebody something, or something like that.  Do you know what I mean?  Like that's -- he was the person that I did that with.  You know, like, that's the person who I needed to call to tell things to all the time.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M011,17,M,116.54,128.97,sad,sad,True,"And now I don't have that person anymore, you know.  And it's -- -- it's just, you.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F006,18,F,116.62,118.74,sad,sad,True,You guys have been-,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M012,19,M,129.19,136.15,sad,sad,True,"You think that things get easier, you know, as you as you get older and you -",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M013,20,M,137.15,147.23,sad,sad,True,"and it just gets worse.  It just gets worse, everything is bad all the time; people die, your friends die, family dies, your best friends die. it's-",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F007,21,F,147.81,149.79,sad,sad,True,I'm sorry. I-,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M014,22,M,148.23,155.7751,sad,sad,True,"You always think, you know when you were- you know when you were a little kid and you think something is gonna happen, like, it will all be better when I am older, you know?",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M015,23,M,155.7851,165.21,xxx,unknown,False,"And I don't know why people don't just tell you off the bat that it's just gonna suck anyway.  You know, like, what's the point?",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M016,24,M,165.22,170.89,xxx,unknown,False,"All the best people die, all the bad people live and they make life shitty for you anyway.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F008,25,F,169.9892,177.1,sad,sad,True,"Wow, Ryan I know that you are hurting right now but I don't think you always feel like that.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M017,26,M,176.55,179.98,sad,sad,True,"No, you're right.  I don't.  You're right.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M018,27,M,180.73,191.43,sad,sad,True,"Even, yeah -- he doesn't he would never feel that way, he would never want me to feel that way.  Of course not, but that's just where I am right now and -- -- I don't know what else to do with it.",impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F009,28,F,188.87,193.35,sad,sad,True,Yeah. I understand.  I think it's really healthy to grieve.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M019,29,M,194.8,197.35,sad,sad,True,I just miss him.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_F010,30,F,197.88,201.01,sad,sad,True,If there's anything I can do to be there for you.,impro,M
IEMOCAP,test,Session5,Ses05M_impro06,140,Ses05M_impro06_M020,31,M,200.97,203.11,sad,sad,True,Thanks.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M000,0,M,4.12,6.47,exc,excited,True,Guess what?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F000,1,F,5.48,6.7,exc,excited,True,What?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M001,2,M,6.49,9.06,exc,excited,True,I got it.  I got accepted to U.S.C..,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F001,3,F,8.33,9.69,exc,excited,True,"Oh, for real?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M002,4,M,9.07,12.1151,exc,excited,True,Yes! I just found out today.  I just got the letter.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F002,5,F,9.7,11.22,xxx,unknown,False,That's awesome!,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F003,6,F,11.35,13.6,exc,excited,True,"oh,I'm so glad.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M003,7,M,12.1251,14.48,exc,excited,True,I know. I know.  I'm so excited.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F004,8,F,13.99,15.79,hap,happy,True,What are you gonna study?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M004,9,M,14.81,18.17,exc,excited,True,"oh, Theater. yeah, yeah.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F005,10,F,16.38,18.98,hap,happy,True,Really? Are you doing the M.F.A. program?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M005,11,M,18.33,19.69,exc,excited,True,yes.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F006,12,F,18.99,20.82,xxx,unknown,False,"Oh, my gosh.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M006,13,M,19.8,20.93,exc,excited,True,oh-,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F007,14,F,20.83,23.42,hap,happy,True,I heard it's so tough to get into.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M007,15,M,20.94,22.53,exc,excited,True,It's exactly what I wanted.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M008,16,M,22.57,27.57,xxx,unknown,False,"Oh, of course.  No.  I didn't know it was that tough.  I'm just happy that I made it.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F008,17,F,26.59,28.33,hap,happy,True,That's awesome.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M009,18,M,27.91,33.12,hap,happy,True,"I worked really hard, I'll say, I worked really hard. You know, I I'm not bragging or anything like that. But-",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F009,19,F,29.3,31.26,exc,excited,True,"Yeah, that's awesome.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F010,20,F,32.1,33.33,neu,neutral,True,No.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M010,21,M,33.13,38.86,xxx,unknown,False,"No, No, I'm really looking forward to it.  You know how long -- I have been talking about this forever, right? right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F011,22,F,37.62,41.05,exc,excited,True,"Uh huh.  Yes, seriously, for years.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M011,23,M,40.51,47.08,exc,excited,True,"Finally.  I'm so excited.  We're gonna -- well, I'll be here.  We're still gonna be able to see each other.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F012,24,F,45.35,50.18,exc,excited,True,I know.  I know.  I'm- I'm definitely -- I realize [LAUGHTER].,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M012,25,M,47.13,49.24,xxx,unknown,False,"We're gonna hang out, right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M013,26,M,49.67,51.71,exc,excited,True,"What are you, wait, what are you doing?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F013,27,F,51.29,55.9,hap,happy,True,"Um- I'm gonna be studying at U.S.C., too.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M014,28,M,54.33,58.06,exc,excited,True,"Perfect!  Oh, my God.  Are you staying, are you going to live on campus?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F014,29,F,57.66,63.59,xxx,unknown,False,"Not on campus, but um- I probably won't live too far.  Maybe, I don't know, I might go to Silver Lake or something.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M015,30,M,62.76,64.39,xxx,unknown,False,We are gonna party all the time.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F015,31,F,63.98,66.88,exc,excited,True,Yeah.  Totally- Well where are you going to live?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M016,32,M,64.4,66.09,exc,excited,True,We are gonna have a great time.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M017,33,M,66.11,71.1,exc,excited,True,"[garbage] I'm going to live on campus.  I mean, well, around campus, anyway.  Yeah, housing around campus.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F016,34,F,67.67,68.95,neu,neutral,True,Oh yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F017,35,F,70.43,71.84,neu,neutral,True,Good tradeoff,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M018,36,M,71.12,76.13,exc,excited,True,"I just want to be really close to things, you know.  I know it's not exactly the best neighborhood in the entire world. But uh-",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F018,37,F,75.73,77.84,neu,neutral,True,I don't- I don't think it's that bad.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M019,38,M,76.99,83.46,exc,excited,True,"I don't- you know ,I feel the same way, you know what I mean.  And everybody says a lot of other crap you know, they don't know what they are talking about anyway.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F019,39,F,83.12,84.19,neu,neutral,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M020,40,M,83.48,86.1,exc,excited,True,"They don't live here.  They don't know, right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F020,41,F,85.02,93.71,neu,neutral,True,"Yeah. I think it's really also if you- if you consider yourself like, us and them, kind of thing- If you think you're part of your community then --you going to like it more",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M021,42,M,89.62,91.07,exc,excited,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M022,43,M,92.38,99.5,exc,excited,True,Exactly.  You make it what you make it. You know? Right? And I'm gonna make it so freaking awesome.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F021,44,F,93.85,95.74,exc,excited,True,"Right, Exactly.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F022,45,F,97.67,100.53,exc,excited,True,Oh I'm so glad.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M023,46,M,99.76,101.19,exc,excited,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F023,47,F,100.56,103.24,hap,happy,True,"So when do you know, like, where you're gonna live? and-",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M024,48,M,102.0,104.32,exc,excited,True,"Well, I don't know.  I've got to go look for a place.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F024,49,F,103.82,105.24,neu,neutral,True,"Oh, wow.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M025,50,M,104.39,110.29,exc,excited,True,"Yeah, yeah.  I- I don't- I don't know.  Do you have any suggestions?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F025,51,F,109.46,111.19,neu,neutral,True,Um-,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M026,52,M,110.78,113.2,exc,excited,True,You know the area better than I do.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F026,53,F,112.29,117.11,neu,neutral,True,"Yeah.  I mean, I know, I know, like the- the housing surrounding the campus pretty well.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M027,54,M,116.07,117.68,xxx,unknown,False,"yeah, yeah?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F027,55,F,117.17,120.07,neu,neutral,True,Um- How many people do you want to live with?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M028,56,M,119.64,124.5,exc,excited,True,"Not a lot.  I mean, I wouldn't want to live with more than three other people.  So, like four of us total, right?",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F028,57,F,124.17,125.49,neu,neutral,True,All dudes?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M029,58,M,124.98,126.99,exc,excited,True,I don't care. I don't care.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F029,59,F,126.59,129.72,neu,neutral,True,Um- I think I have some friends.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M030,60,M,129.15,130.24,exc,excited,True,yeah?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F030,61,F,129.84,130.73,neu,neutral,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M031,62,M,130.33,132.53,exc,excited,True,That would be perfect.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F031,63,F,131.92,140.13,hap,happy,True,"There's actually, a friend of mine is um- moving out of her place and her place is amazing-- And it's really cheap.",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M032,64,M,138.14,139.47,exc,excited,True,Really?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M033,65,M,139.74,140.76,exc,excited,True,Really?,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F032,66,F,140.38,141.46,neu,neutral,True,yeah.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M034,67,M,140.83,144.64,exc,excited,True,Cheap is exactly what I need- Because I have no money at all.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F033,68,F,143.88,145.21,neu,neutral,True,Okay.,impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_M035,69,M,144.65,145.78,exc,excited,True,"But, uh--",impro,M
IEMOCAP,test,Session5,Ses05M_impro07,141,Ses05M_impro07_F034,70,F,145.25,148.37,xxx,unknown,False,How are you going to pay for school? Did- did you--?,impro,M
