split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance,intensity_mean_db,intensity_std_db,pitch_mean_hz,pitch_std_hz,pitch_range_hz,articulation_rate_syll_per_s,hnr_mean_db,intensity_level,pitch_level,rate_level
dev,1,4,54,1092,6,6,All,U,neutral,"Hey Joey. Hi. Hey, buddy.",62.0466,4.8753,228.8172,78.6376,337.251,4.0761,4.8899,medium,medium,medium
dev,1,4,54,1092,7,7,Monica,F,neutral,"Hey, Joey, what would you do if you were omnipotent?",61.6023,5.3106,268.9762,73.2983,330.443,4.6875,7.4456,medium,medium,high
dev,1,4,54,1092,8,8,Joey,M,sadness,Probably kill myself!,63.1079,6.1686,136.0991,32.1746,95.6801,2.1701,0.2183,medium,low,low
dev,1,4,54,1092,9,9,Monica,F,surprise,..Excuse me?,58.3404,4.2701,301.5157,57.149,240.7019,2.038,2.0271,low,medium,low
dev,1,4,54,1092,10,10,Joey,M,sadness,"Hey, if Little Joey's dead, then I got no reason to live!",63.6628,7.3193,128.6367,47.4286,240.1041,4.088,2.6721,medium,low,medium
dev,1,4,54,1092,11,11,Ross,M,surprise,"Joey, uh-",61.312,8.2427,154.1673,21.2469,90.6939,3.0382,6.5469,low,low,low
dev,1,4,54,1092,12,12,Joey,M,neutral,You,63.7043,6.3761,181.0772,37.3431,148.6233,2.5475,1.7448,medium,medium,low
dev,6,1,55,1093,0,0,Kate,F,sadness,Im sorry.,58.6895,7.2076,235.5649,63.0578,258.5653,3.3482,9.3523,low,low,medium
dev,3,22,56,1094,0,0,Stage Manager,U,anger,"Joey, onstage!",61.7896,8.7149,202.2778,69.7353,279.491,4.7137,5.3136,medium,medium,high
dev,3,22,56,1094,1,1,Joey,M,sadness,Well can you at least stay to the end of the play?,61.3618,9.046,148.2465,13.48,66.3135,3.6765,8.0094,medium,low,medium
dev,3,22,56,1094,2,2,Joey,M,sadness,"I mean, Ill go to the airport with ya, I-I wanna say good bye.",61.6041,8.0491,164.9963,51.7258,346.9656,6.083,7.3835,medium,medium,high
dev,3,22,56,1094,3,3,Lauren,F,neutral,Where are you Vic?,50.9996,9.1352,390.1013,40.5825,238.2295,2.5,9.98,low,high,low
dev,3,22,56,1094,4,4,Kate,F,sadness,Flights in an hour. I-I gotta go.,52.3829,8.9896,180.2616,23.9984,125.6102,2.2978,6.2071,low,low,low
dev,3,22,56,1094,5,5,Lauren,F,anger,Vic! Vic!,50.2758,8.7305,437.2573,8.5084,34.9345,1.5823,13.437,low,high,low
dev,3,22,56,1094,6,6,Joey,M,anger,In a minute!!,65.4064,11.2747,349.8828,28.4813,111.9502,2.4934,1.965,high,high,low
dev,3,22,56,1094,7,7,Lauren,F,sadness,So this is it? Victor?,61.0028,13.781,392.6192,51.431,234.5681,3.4954,9.7259,low,high,medium
dev,3,22,56,1094,8,8,Joey,M,sadness,"Yeah, I guess it is.",56.5675,15.1526,120.7765,12.0393,44.7013,4.1029,6.6742,low,low,medium
dev,3,22,56,1094,9,9,Joey,M,sadness,"Listen, I ah, I gotta say good bye, and-and I gotta say it quick cause this is killing me.",56.354,13.0783,116.1619,36.5918,273.9771,3.3632,8.4484,low,low,medium
dev,3,22,56,1094,10,10,Joey,M,sadness,"One thing you gotta know, is that I will never forget you.",56.1077,14.8539,112.3963,26.8345,228.1891,4.8387,11.0735,low,low,high
dev,3,22,56,1094,11,11,Joey,M,sadness,"But, youve got things you have to do now, and so do I.",56.1468,14.8348,108.292,10.1686,51.0533,4.1667,9.8399,low,low,medium
dev,3,22,56,1094,12,12,Joey,M,sadness,"And so Im gonna get on this spaceship,  and Im gonna go to Blargon 7 in search of alternative fuels.",63.3394,12.2029,147.5619,49.4935,278.6136,2.9183,1.3282,medium,low,low
dev,3,22,56,1094,13,13,Joey,M,sadness,"But when I return, 200 years from now, youll be long gone.",61.1257,5.7779,128.935,21.8698,137.5772,3.683,5.4033,low,low,medium
dev,3,22,56,1094,14,14,Joey,M,neutral,But I wont have aged at all.,62.5208,5.0731,130.6091,43.9307,305.053,4.0409,3.4267,medium,low,medium
dev,3,22,56,1094,15,15,Joey,M,neutral,"So you tell your great-great-granddaughter to look me up, because Adrienne, baby, Im gonna want to meet her.",62.7151,5.5907,130.4457,52.5243,396.0346,4.144,3.9755,medium,low,medium
dev,3,22,56,1094,16,16,Lauren,F,sadness,"So long, Vic!",64.9639,2.6506,298.5873,93.7557,344.4287,4.7743,2.3602,high,medium,high
dev,3,1,57,1095,0,0,Rachel,F,neutral,Nooo Way! The most romantic song ever is,59.0882,9.0036,216.6857,54.9039,299.4642,3.5429,11.7168,low,low,medium
dev,3,1,57,1095,1,1,Phoebe,F,neutral,"See, I-I think that one that Elton John wrote for, um, that guy on",57.8348,8.3342,237.7401,55.236,333.2497,4.4949,9.6376,low,low,high
dev,3,1,57,1095,2,2,Rachel,F,neutral,"What song was that, Pheebs?",56.9632,8.5165,225.8055,45.2243,235.9484,3.5665,9.8124,low,low,medium
dev,3,1,57,1095,3,3,Phoebe,F,joy,Hi Monica!,65.653,5.7268,322.1641,90.201,282.601,3.7202,11.276,high,high,medium
dev,3,1,57,1095,4,4,Ross,M,joy,Hey Mon!,62.1264,5.0054,299.875,103.6,296.5338,2.6042,7.5454,medium,high,low
dev,3,1,57,1095,5,5,Rachel,F,joy,Hey Mon!,44.6128,5.9956,238.7111,15.7854,41.3633,2.1306,1.446,low,low,low
dev,3,1,57,1095,6,6,Phoebe,F,surprise,"Oh my God, has she slept at all?",63.1346,7.827,248.4507,92.4029,388.2659,3.4938,7.5471,medium,medium,medium
dev,3,1,57,1095,7,7,Ross,M,neutral,Nope.,64.2071,7.089,264.2345,98.923,396.2133,4.9055,7.8408,medium,high,high
dev,3,1,57,1095,8,8,Rachel,F,neutral,"No, it's been three nights in a row.",61.6742,8.4223,279.4986,44.2004,199.0311,2.0833,11.8824,medium,medium,low
dev,3,1,57,1095,9,9,Ross,M,neutral,"Yeah, she finally stopped crying yesterday, but then she found one of Richard's cigar butts out on the terrace, so.",63.1834,7.061,162.0729,39.2404,309.7359,4.8626,9.2248,medium,medium,high
dev,3,1,57,1095,10,10,Phoebe,F,neutral,"Oh, okay that explains it.",60.1047,7.9732,310.794,87.847,394.9739,3.4838,8.7383,low,high,medium
dev,3,1,57,1095,11,11,Phoebe,F,neutral,"I got a call at two in the morning, but all I could hear was, like, this high squeaky sound, so I thought okay its like a mouse or a opossum.",59.4798,7.7277,285.3457,81.3091,417.9137,4.4857,8.9075,low,medium,high
dev,3,1,57,1095,12,12,Phoebe,F,joy,But then I realized where would a mouse or a opossum get the money to make the phone call.,64.7595,8.8128,310.0351,52.4336,258.4475,3.3104,4.2765,medium,high,low
dev,4,13,58,1096,0,0,Chandler,M,neutral,"So uh, man, are you gonna go to the play with me tonight?",65.327,10.0632,144.7569,56.4088,323.4378,3.7547,9.316,high,low,medium
dev,4,13,58,1096,1,1,Ross,M,disgust,"Yknow what, I dont know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",65.728,7.2825,158.8545,38.9074,181.2107,3.9348,8.6713,high,medium,medium
dev,4,13,58,1096,2,2,Chandler,M,neutral,"Yeah, I know but",65.1064,6.9783,158.912,47.6964,149.165,4.1978,8.7092,high,medium,medium
dev,4,13,58,1096,3,3,Ross,M,neutral,"Oh no-no-no, Im there.",64.4193,7.1807,161.6397,16.1494,56.8716,1.3787,9.1522,medium,medium,low
dev,4,13,58,1096,4,4,Monica,F,surprise,Hey!,68.3333,8.1046,204.0855,38.1565,142.1567,2.7574,9.1337,high,low,low
dev,4,13,58,1096,5,5,Joey,M,joy,Hey Mon! Want some pancakes?,66.0339,9.2017,219.9734,62.0637,290.5534,4.2838,7.8823,high,high,medium
dev,4,13,58,1096,6,6,Monica,F,surprise,You made pancakes?,64.9653,8.938,230.2893,71.9566,287.9497,4.4643,6.7319,high,low,high
dev,4,13,58,1096,7,7,Joey,M,joy,Yep! Grab a plate.,64.2801,9.3003,174.6072,110.5596,398.2923,3.9062,4.8528,medium,medium,medium
dev,4,13,58,1096,8,8,Joey,M,neutral,"No-no, stay right there.  Gettin closer.",64.5082,12.8693,171.9657,26.3652,123.2859,2.4256,0.7273,medium,medium,low
dev,4,13,58,1096,9,9,Chandler,M,neutral,"Okay, okay, but dont worry, because we also have cereals, muffins, waffles,",66.9238,5.924,205.1877,27.0867,119.6024,5.4451,9.5099,high,medium,high
dev,4,13,58,1096,10,10,Joey,M,neutral,"Listen also were uh, were watching the game here Saturday night, if people want to come over.",67.6665,6.354,126.1086,19.2356,96.3896,5.4957,8.7408,high,low,high
dev,4,13,58,1096,11,11,Ross,M,joy,Oh yeah!,64.5415,8.4394,177.6821,56.4772,184.1118,3.6765,6.2608,medium,medium,medium
dev,5,20,59,1097,0,0,Chandler,M,neutral,"Yes, if the foxhole was lined with sandwiches.",67.8274,6.6942,132.6027,14.604,74.458,3.9971,4.5645,high,low,medium
dev,5,20,59,1097,1,1,Joey,M,neutral,"Yeah, hero sandwiches.",66.7455,6.5132,115.9499,44.5728,209.0554,3.155,3.686,high,low,low
dev,5,20,59,1097,2,2,Phoebe,F,neutral,Well you all know that I'm a pacifist so I'm not interested in war in any way.,64.6891,7.8018,222.9082,50.903,256.146,4.201,6.659,medium,low,medium
dev,5,20,59,1097,3,3,Phoebe,F,neutral,"When the revolution comes, I will have to destroy you all.",66.2598,7.9325,211.9265,31.2082,195.5526,4.2338,10.5263,high,low,medium
dev,5,20,59,1097,4,4,Phoebe,F,neutral,Not you Joey.,66.3438,5.4546,258.759,83.3188,218.6777,1.5369,0.7565,high,medium,low
dev,6,17,60,1098,0,0,Chandler,M,surprise,Oh my good God.,61.4867,9.4896,119.985,14.0498,49.1172,2.3615,2.0845,medium,low,low
dev,6,17,60,1098,1,1,Monica,F,neutral,"Hey! Continuing the countdown of your favorite meals. Tonight, No. 3, macaroni and cheese with cut up hot dogs.",62.3261,9.9727,262.801,62.7568,354.3792,3.1601,8.7016,medium,medium,low
dev,6,17,60,1098,2,2,Chandler,M,anger,"Look, you have done enough! Okay? You have to stop this now.",61.555,7.6857,160.6185,46.1923,248.2022,4.8888,6.716,medium,medium,high
dev,6,17,60,1098,3,3,Monica,F,joy,"I will! But not tonight. For dinner music, I thought we could listen to that tape you made me.",61.0058,7.678,269.8202,83.7428,415.2306,4.6875,10.3326,low,medium,high
dev,6,17,60,1098,4,4,Chandler,M,neutral,"Oh, the mixed tape.",63.9699,9.001,227.3082,79.2243,321.1712,4.4643,7.2958,medium,high,high
dev,6,17,60,1098,5,5,Monica,F,joy,The Way You Look Tonight,64.5071,4.9961,121.3382,57.411,278.3861,2.5112,5.0921,medium,low,low
dev,6,17,60,1098,6,6,Monica,F,joy,You are just the sweetest.,63.2303,6.9158,152.5447,71.1574,213.8905,2.3951,7.2925,medium,low,low
dev,3,21,61,1099,0,0,Monica,F,joy,Hey!,66.3034,2.4225,201.9473,115.9611,243.9267,,2.7506,high,low,
dev,3,21,61,1099,1,1,Phoebe,F,joy,Hey!,60.2007,4.1566,139.6688,94.4556,424.0145,2.1634,3.2503,low,low,low
dev,3,21,61,1099,2,2,Monica,F,neutral,"Hey, guess what Im doing tonight.",59.6648,8.2137,244.1273,82.0351,399.4185,2.3734,6.574,low,medium,low
dev,3,21,61,1099,3,3,Phoebe,F,neutral,What?,58.6037,8.6533,315.8576,111.7995,335.6795,,5.5809,low,high,
dev,3,21,61,1099,4,4,Monica,F,neutral,Im checking out the restaurant with Pete.,60.467,9.1997,232.5138,45.3305,178.7284,3.057,8.2582,low,low,low
dev,3,21,61,1099,5,5,Phoebe,F,joy,"Ohh, Monica, I am so excited for you.",61.2981,10.4291,265.4539,63.0441,302.3212,3.3284,11.3576,low,medium,medium
dev,6,16,62,1100,0,0,Ross,M,neutral,"So honey this uh, this threesome thing umm, I mean how-how are you gonna start to find",63.6169,10.3303,160.988,36.4631,161.1894,4.4022,7.5582,medium,medium,medium
dev,6,16,62,1100,1,1,Carol,F,joy,"Ooh, actually Ive been making a list of all the women I know who might be into doing this!",66.1919,6.0482,240.906,43.0961,281.4655,4.0409,10.3646,high,medium,medium
dev,6,16,62,1100,2,2,Ross,M,surprise,"Oh.  Wow!  Huh.  Boy!  Well, someones been doing their homework.",64.8664,9.2768,239.767,88.2355,385.4927,3.2509,1.9029,medium,high,low
dev,6,16,62,1100,3,3,Carol,F,neutral,"Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so",63.3766,6.4247,234.8792,25.8531,161.3919,3.5156,7.8348,medium,low,medium
dev,6,16,62,1100,4,4,Ross,M,neutral,"Oh, I know.  Yknow, just-just talking about it is getting me kinda",62.7793,9.6631,138.6638,35.6686,216.9519,3.5262,5.5311,medium,low,medium
dev,6,16,62,1100,5,5,Carol,F,neutral,"Oh, me too.",62.1721,8.5889,179.9352,48.5022,294.8711,2.8125,9.7605,medium,low,low
dev,8,18,63,1101,0,0,Ross,M,joy,"and then, we couldve gone from the ceremony to the reception with you in the sidecar!",69.6901,7.6792,202.9242,63.6855,348.4319,4.6023,5.6341,high,medium,high
dev,8,18,63,1101,1,1,Rachel,F,neutral,"Ross, it just wouldnt have been feasible.",67.3596,7.5993,341.1249,59.7531,205.3963,4.3604,8.7444,high,high,medium
dev,8,18,63,1101,2,2,Ross,M,anger,But having a dove place the ring on your finger wouldve been no problem?,70.7194,7.5197,171.7934,25.2222,139.9193,4.4221,8.8943,high,medium,medium
dev,8,18,63,1101,3,3,Rachel,F,joy,It was really fun being married to you tonight.,68.3751,8.4258,262.8576,76.4875,320.1792,4.6875,9.0483,high,medium,high
dev,8,18,63,1101,4,4,Ross,M,joy,"Yeah! And! And, it was the easiest 400 bucks Ive ever made.",70.2553,5.3948,182.0238,36.0125,190.2015,4.4643,6.9604,high,medium,high
dev,8,18,63,1101,5,5,Rachel,F,sadness,"Okay Ross, can I uh, can I ask you something?",66.1693,7.885,337.9488,37.1961,199.2427,4.2939,8.9711,high,high,medium
dev,8,18,63,1101,6,6,Ross,M,neutral,Yeah.,66.8163,7.2298,193.0543,74.271,305.3761,2.6785,4.6517,high,medium,low
dev,8,18,63,1101,7,7,Rachel,F,neutral,"That proposal, at the planetarium",68.9854,7.4183,276.7593,19.2079,96.539,3.0955,10.1022,high,medium,low
dev,8,18,63,1101,8,8,Ross,M,sadness,"I know, I know it was stupid.",68.3965,6.6535,143.9748,32.4035,228.1263,4.1482,9.7615,high,low,medium
dev,8,18,63,1101,9,9,Rachel,F,surprise,Are you kidding?!,69.4426,6.4554,323.9828,65.1964,238.9039,2.7574,5.9245,high,high,low
dev,8,18,63,1101,10,10,Rachel,F,joy,"With the, with the lilies, and-and the song, and the stars!",67.2228,11.6154,309.9856,93.5563,368.8398,4.7152,11.7453,high,high,high
dev,8,18,63,1101,11,11,Rachel,F,joy,It wasreally wonderful!,65.6012,10.5225,322.2153,85.8893,272.7482,3.2895,9.3687,high,high,low
dev,8,18,63,1101,12,12,Rachel,F,surprise,Did you just make that up?,66.4438,12.7456,279.9309,56.765,331.0853,2.8409,9.5319,high,medium,low
dev,8,18,63,1101,13,13,Ross,M,neutral,"No, actually I thought about it when, when we were going out.",70.5213,6.8225,128.36,15.1386,116.0545,3.8265,10.3474,high,low,medium
dev,8,18,63,1101,14,14,Ross,M,neutral,"Its how I imagined I uh, I would ask you to marry me.",68.1617,12.0759,124.7038,6.5865,33.8769,3.9208,9.5179,high,low,medium
dev,8,18,63,1101,15,15,Rachel,F,neutral,"Well, that wouldve been very hard to say no too.",65.8097,11.9894,214.671,48.7997,267.6468,4.3896,11.5528,high,low,medium
dev,8,18,63,1101,16,16,Ross,M,neutral,"Its a good thing I didnt do it, because it sounds like it wouldve been a very expensive wedding.  Okay, good night",67.5213,11.8921,171.056,46.872,316.2186,3.6567,7.7646,high,medium,medium
dev,8,18,63,1101,17,17,Rachel,F,neutral,Goodnight,56.4071,6.6084,,,,,-3.4449,low,,
dev,8,18,63,1101,18,18,Ross,M,neutral,Even if the sidecar had a windscreen so your hair wouldnt get messed up?,69.9421,5.4923,214.6812,60.2091,417.4654,6.3061,8.8989,high,high,high
dev,8,18,63,1101,19,19,Rachel,F,neutral,I will think about it.,69.2319,8.0129,258.7648,46.695,204.789,3.4298,6.9773,high,medium,medium
dev,8,18,63,1101,20,20,Ross,M,neutral,Thats all Im askin,71.0756,8.0141,203.4888,34.9618,123.245,2.0032,1.5092,high,medium,low
dev,6,9,64,1102,0,0,Rachel,F,surprise,"You guys! It was bananas, cream, and beef! I-I just cannot believe that you ate that so that I wouldnt feel bad!",63.8868,7.7945,361.1465,65.2749,420.7428,4.8018,8.4611,medium,high,high
dev,6,9,64,1102,1,1,Monica,F,joy,"Well actually, I-I didnt eat mine. Its still in the bathroom.",61.7452,8.1675,203.3316,34.7653,179.6394,3.9828,7.7337,medium,low,medium
dev,6,9,64,1102,2,2,Joey,M,neutral,"No it isnt, I ate that.",62.4997,5.922,145.613,21.1894,83.0877,4.9866,8.7592,medium,low,high
dev,6,9,64,1102,3,3,Mrs. Geller,F,neutral,Well we left ours in Monicas bedroom.,63.287,9.3637,214.0799,27.2601,103.3102,4.3048,11.1378,medium,low,medium
dev,6,9,64,1102,4,4,Joey,M,neutral,"Nope, got it and I got yours  too.",67.4049,5.4467,135.8554,18.4487,78.6788,3.0382,2.9382,high,low,low
dev,4,9,65,1103,0,0,Rachel,F,joy,And thats Im so glad theres no problem.,67.0511,6.6891,295.0347,63.3866,290.8808,4.0565,8.3639,high,medium,medium
dev,4,9,65,1103,1,1,Joanna,F,neutral,"Thats fine, actually Im on the hiring committee, so therell be at least one friendly face.",66.3663,5.2018,223.4475,50.8797,197.1347,4.7373,7.1709,high,low,high
dev,4,9,65,1103,2,2,Rachel,F,joy,Ohh! Thats great!,65.8475,9.2132,311.3928,68.8965,277.9806,2.7985,8.9531,high,high,low
dev,4,9,65,1103,3,3,Joanna,F,neutral,"You know, Junior Miss is where I started. Oh, I had to sleep with the",62.5139,8.8263,174.8715,49.8744,262.1077,3.7934,6.7016,medium,low,medium
dev,4,9,65,1103,4,4,Rachel,F,surprise,Really?!,63.1257,7.1876,236.5624,57.3675,181.2222,1.2019,5.8042,medium,low,low
dev,4,9,65,1103,5,5,Joanna,F,joy,No-ho-ho!,62.4165,8.5345,282.3652,74.674,295.9518,4.4935,5.5355,medium,medium,high
dev,4,9,65,1103,6,6,Joanna,F,neutral,Yeah.,65.8451,10.3367,172.3568,39.7883,134.0763,1.875,1.7731,high,low,low
dev,4,9,65,1103,7,7,Joanna,F,neutral,"I mean, no-no-no-no-no, dont you worry, Im sure with your qualifications you wont need to sleep with some guy to get that job.",65.6054,5.8407,203.0914,52.3579,284.4197,5.7791,5.829,high,low,high
dev,4,9,65,1103,8,8,Joanna,F,neutral,"Although, I might need some convincing.",62.4976,8.3017,159.9544,19.8332,109.4407,4.6875,8.1052,medium,low,high
dev,4,9,65,1103,9,9,Rachel,F,fear,"Well, I, umm",65.4497,5.0702,244.752,74.8411,226.4145,1.9946,2.2011,high,medium,low
dev,4,9,65,1103,10,10,Joanna,F,joy,"Kidding! God, I feel wild today!",68.2551,5.0618,316.2241,82.7603,345.1833,3.335,2.3933,high,high,medium
dev,7,23,66,1104,0,0,Phoebe,F,surprise,Oh my God! Chandler just left though!,65.5619,6.2763,344.3319,106.4494,424.0772,3.6057,5.1995,high,high,medium
dev,7,23,66,1104,1,1,Rachel,F,neutral,"Yeah but, maybe its not what we think. Maybe its tell Monica Im sorry Idrank the last of the milk.",61.4366,8.3895,268.4349,65.6438,397.2941,4.6198,8.8177,medium,medium,high
dev,7,23,66,1104,2,2,Phoebe,F,neutral,"Or maybe he-he was writing to tell her that-that hes changed his name, yknow? Tell Monica Im sorry.",62.1975,9.2852,300.4153,62.9991,404.2262,5.1275,8.3526,medium,medium,high
dev,7,23,66,1104,3,3,Ross,M,surprise,I think it means he freaked out and left!,62.2174,8.1566,294.1594,87.7132,422.8978,3.9557,10.1756,medium,high,medium
dev,7,23,66,1104,4,4,Phoebe,F,anger,Dont be so negative! Good God! Isnt it possible that Sorry is sitting in there  right now?!,63.8242,7.3827,347.2389,91.5111,361.4738,4.2614,7.3049,medium,high,medium
dev,7,23,66,1104,5,5,Rachel,F,sadness,"Okay. Phoebe, I-I think Ross is right. What are we gonna do?",58.8209,7.6968,284.7404,53.2356,197.5968,4.2387,5.846,low,medium,medium
dev,7,23,66,1104,6,6,Ross,M,neutral,"LookOkay, Im just gonnaIm gonna have to go find him and bring him back!",62.3019,5.0978,189.7974,32.6684,152.2691,5.1136,9.7363,medium,medium,high
dev,7,23,66,1104,7,7,Ross,M,neutral,Okay?,60.7828,7.2586,175.0209,13.3182,44.9351,,10.1879,low,medium,
dev,7,23,66,1104,8,8,Ross,M,neutral,"You-you make sure Monica does not find out, okay?",59.932,7.8657,186.8596,34.9138,121.9937,4.4342,8.1375,low,medium,medium
dev,7,23,66,1104,11,9,Ross,M,neutral,"I will, I will find him.",64.8665,6.3392,253.9416,91.9565,306.8741,3.8154,3.7566,medium,high,medium
dev,6,19,67,1105,0,0,Rachel,F,joy,Hey!,63.8085,2.707,206.0635,2.8263,6.8639,1.6447,-2.6601,medium,low,low
dev,6,19,67,1105,1,1,All,U,joy,Hi! Hey!,64.0651,1.4768,388.1952,96.4582,229.6545,,3.2387,medium,high,
dev,6,19,67,1105,2,2,Rachel,F,neutral,Do you guys know any cute guys?,61.488,5.9325,318.6117,65.2757,300.0208,4.2294,7.0006,medium,high,medium
dev,6,19,67,1105,3,3,Chandler,M,joy,"Well, of course I do! My good friend Joey over here.",62.5543,6.1717,155.3934,31.3071,156.2335,4.384,6.746,medium,low,medium
dev,6,19,67,1105,4,4,Joey,M,joy,"Oh, Im sorry. Thank you Chandler.",60.8283,7.32,122.79,66.8803,335.7092,3.1634,3.5338,low,low,low
dev,6,19,67,1105,5,5,Rachel,F,neutral,"Anyway, theres this big charity ball this weekend and Ralph Lauren bought a table, so I kinda have to go",61.591,5.8582,255.1875,57.3936,366.9049,4.5956,8.0031,medium,medium,high
dev,6,19,67,1105,6,6,Monica,F,neutral,Whats the charity?,60.4167,7.7813,217.7345,28.6832,109.2704,3.5377,6.643,low,low,medium
dev,6,19,67,1105,7,7,Rachel,F,neutral,"I dont know, something either trees or diseaseRalph mumbles a lot.",63.7634,6.715,304.1608,91.1771,397.0279,3.14,7.7795,medium,medium,low
dev,6,19,67,1105,8,8,Monica,F,neutral,Does Ralph mumble when youre not paying attention?,63.9287,7.3394,256.8259,94.8232,418.0167,3.7437,4.7035,medium,medium,medium
dev,6,19,67,1105,9,9,Rachel,F,surprise,Yeah! Its weird. But the thing is need to find a date.,63.117,7.6482,305.5685,106.0913,421.5188,3.5348,5.5446,medium,medium,medium
dev,6,19,67,1105,10,10,Phoebe,F,neutral,"Well, what kind of guy are you looking for?",61.7657,7.7413,287.9497,68.1531,313.7173,4.7469,10.8972,medium,medium,high
dev,6,21,68,1106,0,0,Rachel,F,joy,Hey!,62.3825,6.185,211.7815,46.7199,130.6662,2.87,3.0571,medium,low,low
dev,6,21,68,1106,1,1,Ross,M,neutral,What are you guys doing later?,64.7382,3.5769,216.5147,76.3093,289.5528,3.3885,7.1436,medium,high,medium
